"Año","Trimestre","Provincia","Velocidad","Accesos"
"2023","4","Chubut","12,3","5.603"
"2023","4","Chubut","203","1"
"2023","4","Chubut","20,5","3.415"
"2023","4","Chubut","25,1","5.560"
"2023","4","Chubut","320","116"
"2023","4","Chubut","50,1","31.134"
"2023","4","Chubut","512","2"
"2023","4","Chubut","640","12"
"2023","4","Chubut","1000","2"
"2023","4","Chubut","100,1","1.188"
"2023","4","Córdoba","1","83"
"2023","4","Córdoba","2","7"
"2023","4","Córdoba","4","4.897"
"2023","4","Córdoba","6","7.361"
"2023","4","Córdoba","7","5"
"2023","4","Córdoba","9","10.080"
"2023","4","Córdoba","10","714"
"2023","4","Córdoba","12","88"
"2023","4","Córdoba","1,2","8.321"
"2023","4","Córdoba","13","15"
"2023","4","Córdoba","14","19"
"2023","4","Córdoba","15","10"
"2023","4","Córdoba","16","20.671"
"2023","4","Córdoba","17","134"
"2023","4","Córdoba","19","58"
"2023","4","Córdoba","21","1"
"2023","4","Córdoba","22","3"
"2023","4","Córdoba","2,2","7.703"
"2023","4","Córdoba","25","2"
"2023","4","Córdoba","2,5","18"
"2023","4","Córdoba","26","13"
"2023","4","Córdoba","0,26","17.061"
"2023","4","Córdoba","31","5.073"
"2023","4","Córdoba","3,2","27.764"
"2023","4","Córdoba","3,5","3"
"2023","4","Córdoba","36","8"
"2023","4","Córdoba","0,38","2"
"2023","4","Córdoba","41","277"
"2023","4","Córdoba","4,5","11.645"
"2023","4","Córdoba","51","402"
"2023","4","Córdoba","0,51","87"
"2023","4","Córdoba","52","9"
"2023","4","Córdoba","61","4.951"
"2023","4","Córdoba","6,4","57.516"
"2023","4","Córdoba","6,7","154"
"2023","4","Córdoba","71","11"
"2023","4","Córdoba","7,5","2.669"
"2023","4","Córdoba","0,75","10"
"2023","4","Córdoba","77","370"
"2023","4","Córdoba","10,1","77.701"
"2023","4","Córdoba","10,2","18"
"2023","4","Córdoba","105","16"
"2023","4","Córdoba","10,6","53"
"2023","4","Córdoba","122","75"
"2023","4","Córdoba","12,3","9.064"
"2023","4","Córdoba","145","1"
"2023","4","Córdoba","155","27"
"2023","4","Córdoba","203","488"
"2023","4","Córdoba","20,5","20.995"
"2023","4","Córdoba","234","1"
"2023","4","Córdoba","25,1","21.673"
"2023","4","Córdoba","256","1"
"2023","4","Córdoba","320","201.263"
"2023","4","Córdoba","50,1","231.377"
"2023","4","Córdoba","512","21.206"
"2023","4","Córdoba","520","21"
"2023","4","Córdoba","640","3.750"
"2023","4","Córdoba","768","1"
"2023","4","Córdoba","900","1"
"2023","4","Córdoba","100,1","300.200"
"2023","4","Córdoba","1024","2.843"
"2023","4","Córdoba","25,11","311"
"2023","4","Córdoba","100,25","1"
"2023","4","Corrientes","1","118"
"2023","4","Corrientes","4","480"
"2023","4","Corrientes","6","2.751"
"2023","4","Corrientes","9","5.034"
"2023","4","Corrientes","1,2","2.771"
"2023","4","Corrientes","16","1.712"
"2023","4","Corrientes","17","3.548"
"2023","4","Corrientes","2,2","1.721"
"2023","4","Corrientes","0,26","6.484"
"2023","4","Corrientes","31","3.696"
"2023","4","Corrientes","3,2","5.543"
"2023","4","Corrientes","41","96"
"2023","4","Corrientes","4,5","1.718"
"2023","4","Corrientes","0,51","10"
"2023","4","Corrientes","6,4","7.736"
"2023","4","Corrientes","0,75","57"
"2023","4","Corrientes","10,1","12.950"
"2023","4","Corrientes","122","1.060"
"2023","4","Corrientes","12,3","8"
"2023","4","Corrientes","203","2.097"
"2023","4","Corrientes","20,5","2.840"
"2023","4","Corrientes","25,1","1.405"
"2023","4","Corrientes","256","352"
"2023","4","Corrientes","320","26.147"
"2023","4","Corrientes","50,1","30.671"
"2023","4","Corrientes","512","2.036"
"2023","4","Corrientes","640","1"
"2023","4","Corrientes","100,1","36.195"
"2023","4","Corrientes","1024","235"
"2023","4","Entre Ríos","1","113"
"2023","4","Entre Ríos","4","390"
"2023","4","Entre Ríos","6","6.056"
"2023","4","Entre Ríos","9","2.399"
"2023","4","Entre Ríos","1,2","4.295"
"2023","4","Entre Ríos","16","5.452"
"2023","4","Entre Ríos","17","1"
"2023","4","Entre Ríos","2,2","4.821"
"2023","4","Entre Ríos","0,26","14.382"
"2023","4","Entre Ríos","31","6.391"
"2023","4","Entre Ríos","3,2","7.472"
"2023","4","Entre Ríos","0,38","1"
"2023","4","Entre Ríos","4,5","2.414"
"2023","4","Entre Ríos","0,51","20"
"2023","4","Entre Ríos","6,4","15.997"
"2023","4","Entre Ríos","7,5","1.138"
"2023","4","Entre Ríos","0,75","86"
"2023","4","Entre Ríos","10,1","50.840"
"2023","4","Entre Ríos","122","780"
"2023","4","Entre Ríos","12,3","1.486"
"2023","4","Entre Ríos","155","1"
"2023","4","Entre Ríos","203","1.755"
"2023","4","Entre Ríos","20,5","9.734"
"2023","4","Entre Ríos","25,1","863"
"2023","4","Entre Ríos","256","147"
"2023","4","Entre Ríos","320","52.916"
"2023","4","Entre Ríos","50,1","37.313"
"2023","4","Entre Ríos","512","3.998"
"2023","4","Entre Ríos","100,1","66.726"
"2023","4","Entre Ríos","1024","650"
"2023","4","Formosa","6","1.717"
"2023","4","Formosa","9","137"
"2023","4","Formosa","1,2","179"
"2023","4","Formosa","16","1.203"
"2023","4","Formosa","2,2","1.457"
"2023","4","Formosa","0,26","350"
"2023","4","Formosa","31","268"
"2023","4","Formosa","3,2","10.172"
"2023","4","Formosa","36","2"
"2023","4","Formosa","0,38","1"
"2023","4","Formosa","41","32"
"2023","4","Formosa","4,5","3.296"
"2023","4","Formosa","0,51","49"
"2023","4","Formosa","6,4","5.214"
"2023","4","Formosa","7,5","108"
"2023","4","Formosa","0,75","35"
"2023","4","Formosa","10,1","11.318"
"2023","4","Formosa","12,3","40"
"2023","4","Formosa","20,5","3.302"
"2023","4","Formosa","25,1","8"
"2023","4","Formosa","320","11.123"
"2023","4","Formosa","50,1","936"
"2023","4","Formosa","512","661"
"2023","4","Formosa","100,1","10.295"
"2023","4","Formosa","1024","99"
"2023","4","Jujuy","6","5.128"
"2023","4","Jujuy","9","946"
"2023","4","Jujuy","1,2","1.343"
"2023","4","Jujuy","16","377"
"2023","4","Jujuy","19","4"
"2023","4","Jujuy","2,2","1.637"
"2023","4","Jujuy","0,26","1.980"
"2023","4","Jujuy","31","264"
"2023","4","Jujuy","3,2","3.070"
"2023","4","Jujuy","45","1"
"2023","4","Jujuy","4,5","2.889"
"2023","4","Jujuy","0,51","26"
"2023","4","Jujuy","6,4","2.635"
"2023","4","Jujuy","7,5","10"
"2023","4","Jujuy","0,75","32"
"2023","4","Jujuy","77","1"
"2023","4","Jujuy","10,1","10.768"
"2023","4","Jujuy","12,3","23.495"
"2023","4","Jujuy","180","2"
"2023","4","Jujuy","203","1"
"2023","4","Jujuy","20,5","4.865"
"2023","4","Jujuy","25,1","8"
"2023","4","Jujuy","320","4.228"
"2023","4","Jujuy","50,1","44.881"
"2023","4","Jujuy","512","325"
"2023","4","Jujuy","520","200"
"2023","4","Jujuy","640","206"
"2023","4","Jujuy","100,1","8.682"
"2023","4","Jujuy","1024","16"
"2023","4","La Pampa","1","143"
"2023","4","La Pampa","2","185"
"2023","4","La Pampa","4","2.327"
"2023","4","La Pampa","6","2.198"
"2023","4","La Pampa","9","1.562"
"2023","4","La Pampa","12","73"
"2023","4","La Pampa","1,2","1.187"
"2023","4","La Pampa","16","4.485"
"2023","4","La Pampa","2,2","2.917"
"2023","4","La Pampa","0,26","1.610"
"2023","4","La Pampa","31","3.971"
"2023","4","La Pampa","3,2","6.406"
"2023","4","La Pampa","36","1"
"2023","4","La Pampa","0,38","3"
"2023","4","La Pampa","41","2.497"
"2023","4","La Pampa","4,5","2.454"
"2023","4","La Pampa","0,51","6"
"2023","4","La Pampa","61","1.821"
"2023","4","La Pampa","6,4","30.229"
"2023","4","La Pampa","7,5","516"
"2023","4","La Pampa","0,75","62"
"2023","4","La Pampa","77","3"
"2023","4","La Pampa","81","60"
"2023","4","La Pampa","10,1","15.200"
"2023","4","La Pampa","122","1.159"
"2023","4","La Pampa","12,3","1"
"2023","4","La Pampa","203","2"
"2023","4","La Pampa","20,5","9.997"
"2023","4","La Pampa","25,1","1.543"
"2023","4","La Pampa","320","458"
"2023","4","La Pampa","50,1","22.686"
"2023","4","La Pampa","512","122"
"2023","4","La Pampa","100,1","5.437"
"2023","4","La Pampa","1024","5"
"2023","4","La Rioja","6","180"
"2023","4","La Rioja","9","85"
"2023","4","La Rioja","12","22"
"2023","4","La Rioja","1,2","435"
"2023","4","La Rioja","16","320"
"2023","4","La Rioja","2,2","8"
"2023","4","La Rioja","25","209"
"2023","4","La Rioja","31","4.502"
"2023","4","La Rioja","3,2","434"
"2023","4","La Rioja","4,5","2"
"2023","4","La Rioja","0,51","9"
"2023","4","La Rioja","6,4","859"
"2023","4","La Rioja","0,75","9"
"2023","4","La Rioja","10,1","1.701"
"2023","4","La Rioja","12,3","15.442"
"2023","4","La Rioja","203","137"
"2023","4","La Rioja","20,5","9.054"
"2023","4","La Rioja","320","6.173"
"2023","4","La Rioja","50,1","36.327"
"2023","4","La Rioja","512","539"
"2023","4","La Rioja","100,1","11.266"
"2023","4","La Rioja","1024","8"
"2023","4","Mendoza","1","737"
"2023","4","Mendoza","2","1.348"
"2023","4","Mendoza","4","10.699"
"2023","4","Mendoza","6","1.099"
"2023","4","Mendoza","9","10.780"
"2023","4","Mendoza","10","1.251"
"2023","4","Mendoza","1,2","2.208"
"2023","4","Mendoza","16","19.102"
"2023","4","Mendoza","2,2","3.097"
"2023","4","Mendoza","25","626"
"2023","4","Mendoza","0,26","5.499"
"2023","4","Mendoza","31","53.170"
"2023","4","Mendoza","3,2","4.180"
"2023","4","Mendoza","37","2"
"2023","4","Mendoza","0,38","2"
"2023","4","Mendoza","41","4"
"2023","4","Mendoza","4,5","1.659"
"2023","4","Mendoza","46","1"
"2023","4","Mendoza","0,51","86"
"2023","4","Mendoza","61","1"
"2023","4","Mendoza","6,4","13.894"
"2023","4","Mendoza","71","1"
"2023","4","Mendoza","7,5","13"
"2023","4","Mendoza","0,75","16"
"2023","4","Mendoza","91","2"
"2023","4","Mendoza","10,1","8.858"
"2023","4","Mendoza","122","1"
"2023","4","Mendoza","12,3","4.467"
"2023","4","Mendoza","203","232"
"2023","4","Mendoza","20,5","6.482"
"2023","4","Mendoza","25,1","155"
"2023","4","Mendoza","320","9.250"
"2023","4","Mendoza","50,1","110.773"
"2023","4","Mendoza","512","547"
"2023","4","Mendoza","640","1.077"
"2023","4","Mendoza","100,1","28.007"
"2023","4","Mendoza","1024","25"
"2023","4","Misiones","4","4"
"2023","4","Misiones","6","5.157"
"2023","4","Misiones","9","45"
"2023","4","Misiones","10","4"
"2023","4","Misiones","12","4"
"2023","4","Misiones","1,2","3.248"
"2023","4","Misiones","15","2"
"2023","4","Misiones","16","2.289"
"2023","4","Misiones","17","1"
"2023","4","Misiones","19","1"
"2023","4","Misiones","2,2","11.038"
"2023","4","Misiones","0,26","8.925"
"2023","4","Misiones","31","3.861"
"2023","4","Misiones","3,2","4.139"
"2023","4","Misiones","41","71"
"2023","4","Misiones","4,5","1.742"
"2023","4","Misiones","46","268"
"2023","4","Misiones","0,51","47"
"2023","4","Misiones","61","19"
"2023","4","Misiones","6,4","10.207"
"2023","4","Misiones","71","746"
"2023","4","Misiones","7,5","2.603"
"2023","4","Misiones","0,75","4"
"2023","4","Misiones","77","785"
"2023","4","Misiones","10,1","18.870"
"2023","4","Misiones","122","494"
"2023","4","Misiones","12,3","120"
"2023","4","Misiones","203","5.010"
"2023","4","Misiones","20,5","8.921"
"2023","4","Misiones","25,1","8"
"2023","4","Misiones","256","186"
"2023","4","Misiones","320","25.582"
"2023","4","Misiones","50,1","35.071"
"2023","4","Misiones","512","1.576"
"2023","4","Misiones","640","1.381"
"2023","4","Misiones","100,1","47.697"
"2023","4","Misiones","1024","207"
"2023","4","Neuquén","1","458"
"2023","4","Neuquén","4","10.737"
"2023","4","Neuquén","6","7.822"
"2023","4","Neuquén","9","6.119"
"2023","4","Neuquén","1,2","540"
"2023","4","Neuquén","15","1"
"2023","4","Neuquén","16","5.148"
"2023","4","Neuquén","2,2","1.626"
"2023","4","Neuquén","0,26","20.176"
"2023","4","Neuquén","31","14.326"
"2023","4","Neuquén","3,2","5.311"
"2023","4","Neuquén","0,38","1"
"2023","4","Neuquén","41","66"
"2023","4","Neuquén","4,5","1.438"
"2023","4","Neuquén","0,51","62"
"2023","4","Neuquén","61","7"
"2023","4","Neuquén","6,4","8.497"
"2023","4","Neuquén","65","4"
"2023","4","Neuquén","7,5","246"
"2023","4","Neuquén","0,75","73"
"2023","4","Neuquén","10,1","7.120"
"2023","4","Neuquén","12,3","3.775"
"2023","4","Neuquén","155","4"
"2023","4","Neuquén","20,5","1.511"
"2023","4","Neuquén","25,1","259"
"2023","4","Neuquén","256","1"
"2023","4","Neuquén","320","26.844"
"2023","4","Neuquén","450","1"
"2023","4","Neuquén","50,1","8.291"
"2023","4","Neuquén","512","3.083"
"2023","4","Neuquén","100,1","30.629"
"2023","4","Neuquén","1024","451"
"2023","4","Río Negro","1","501"
"2023","4","Río Negro","4","7.796"
"2023","4","Río Negro","6","3.042"
"2023","4","Río Negro","9","11.012"
"2023","4","Río Negro","10","1"
"2023","4","Río Negro","12","18"
"2023","4","Río Negro","1,2","538"
"2023","4","Río Negro","16","9.727"
"2023","4","Río Negro","19","3"
"2023","4","Río Negro","2,2","777"
"2023","4","Río Negro","0,26","15.586"
"2023","4","Río Negro","31","16.243"
"2023","4","Río Negro","3,2","5.465"
"2023","4","Río Negro","36","2"
"2023","4","Río Negro","0,38","1"
"2023","4","Río Negro","41","33"
"2023","4","Río Negro","4,5","727"
"2023","4","Río Negro","0,51","36"
"2023","4","Río Negro","61","259"
"2023","4","Río Negro","6,4","9.416"
"2023","4","Río Negro","0,75","75"
"2023","4","Río Negro","81","268"
"2023","4","Río Negro","91","10.057"
"2023","4","Río Negro","10,1","5.595"
"2023","4","Río Negro","120","1"
"2023","4","Río Negro","122","233"
"2023","4","Río Negro","12,3","1.640"
"2023","4","Río Negro","125","34"
"2023","4","Río Negro","155","33"
"2023","4","Río Negro","200","463"
"2023","4","Río Negro","203","26"
"2023","4","Río Negro","20,5","6.955"
"2023","4","Río Negro","25,1","13.679"
"2023","4","Río Negro","256","306"
"2023","4","Río Negro","320","17.711"
"2023","4","Río Negro","340","115"
"2023","4","Río Negro","50,1","6.117"
"2023","4","Río Negro","512","1.119"
"2023","4","Río Negro","540","40"
"2023","4","Río Negro","600","89"
"2023","4","Río Negro","945","110"
"2023","4","Río Negro","100,1","22.368"
"2023","4","Río Negro","1024","200"
"2023","4","Salta","1","1"
"2023","4","Salta","4","8"
"2023","4","Salta","6","4.650"
"2023","4","Salta","9","6.869"
"2023","4","Salta","1,2","1.153"
"2023","4","Salta","16","1.565"
"2023","4","Salta","19","4"
"2023","4","Salta","2,2","1.538"
"2023","4","Salta","25","11"
"2023","4","Salta","0,26","6.685"
"2023","4","Salta","28","1"
"2023","4","Salta","31","68"
"2023","4","Salta","3,2","5.943"
"2023","4","Salta","41","74"
"2023","4","Salta","4,5","8.365"
"2023","4","Salta","0,51","41"
"2023","4","Salta","6,4","7.565"
"2023","4","Salta","7,5","330"
"2023","4","Salta","0,75","73"
"2023","4","Salta","10,1","58.739"
"2023","4","Salta","122","357"
"2023","4","Salta","12,3","88"
"2023","4","Salta","203","1"
"2023","4","Salta","20,5","2.077"
"2023","4","Salta","246","98"
"2023","4","Salta","25,1","2"
"2023","4","Salta","320","28.606"
"2023","4","Salta","450","79"
"2023","4","Salta","50,1","29.002"
"2023","4","Salta","512","1.846"
"2023","4","Salta","640","664"
"2023","4","Salta","850","75"
"2023","4","Salta","1000","1"
"2023","4","Salta","100,1","37.844"
"2023","4","Salta","1024","309"
"2023","4","San Juan","1","723"
"2023","4","San Juan","4","11.509"
"2023","4","San Juan","6","309"
"2023","4","San Juan","9","9.292"
"2023","4","San Juan","10","9"
"2023","4","San Juan","1,2","1.298"
"2023","4","San Juan","16","10.728"
"2023","4","San Juan","2,2","606"
"2023","4","San Juan","25","627"
"2023","4","San Juan","0,26","22.649"
"2023","4","San Juan","31","10.448"
"2023","4","San Juan","3,2","4.403"
"2023","4","San Juan","4,5","1.048"
"2023","4","San Juan","0,51","21"
"2023","4","San Juan","61","1"
"2023","4","San Juan","6,4","3.282"
"2023","4","San Juan","7,5","86"
"2023","4","San Juan","0,75","3"
"2023","4","San Juan","10,1","3.495"
"2023","4","San Juan","12,3","799"
"2023","4","San Juan","20,5","962"
"2023","4","San Juan","25,1","339"
"2023","4","San Juan","320","540"
"2023","4","San Juan","50,1","18.605"
"2023","4","San Juan","512","4"
"2023","4","San Juan","640","82"
"2023","4","San Juan","100,1","1.342"
"2023","4","San Luis","1","163"
"2023","4","San Luis","4","1.418"
"2023","4","San Luis","6","347"
"2023","4","San Luis","9","2.622"
"2023","4","San Luis","10","49"
"2023","4","San Luis","1,2","465"
"2023","4","San Luis","16","1.836"
"2023","4","San Luis","2,2","491"
"2023","4","San Luis","0,26","917"
"2023","4","San Luis","31","136"
"2023","4","San Luis","3,2","2.772"
"2023","4","San Luis","41","35"
"2023","4","San Luis","4,5","1"
"2023","4","San Luis","47","3"
"2023","4","San Luis","0,51","59"
"2023","4","San Luis","6,4","6.288"
"2023","4","San Luis","7,5","3"
"2023","4","San Luis","0,75","1"
"2023","4","San Luis","10,1","21.080"
"2023","4","San Luis","12,3","5.632"
"2023","4","San Luis","20,5","1.484"
"2023","4","San Luis","25,1","75.773"
"2023","4","San Luis","320","566"
"2023","4","San Luis","50,1","7.032"
"2023","4","San Luis","512","24"
"2023","4","San Luis","640","341"
"2023","4","San Luis","1000","2"
"2023","4","San Luis","100,1","1.500"
"2023","4","San Luis","1024","23.645"
"2023","4","Santa Cruz","1","218"
"2023","4","Santa Cruz","4","2.001"
"2023","4","Santa Cruz","6","1.272"
"2023","4","Santa Cruz","9","2.360"
"2023","4","Santa Cruz","10","4"
"2023","4","Santa Cruz","1,2","282"
"2023","4","Santa Cruz","16","4.674"
"2023","4","Santa Cruz","19","725"
"2023","4","Santa Cruz","2,2","724"
"2023","4","Santa Cruz","25","31"
"2023","4","Santa Cruz","0,26","33.434"
"2023","4","Santa Cruz","31","2.150"
"2023","4","Santa Cruz","3,2","1.259"
"2023","4","Santa Cruz","36","516"
"2023","4","Santa Cruz","0,38","4"
"2023","4","Santa Cruz","41","3"
"2023","4","Santa Cruz","4,5","504"
"2023","4","Santa Cruz","0,51","26"
"2023","4","Santa Cruz","6,4","2.004"
"2023","4","Santa Cruz","7,5","1"
"2023","4","Santa Cruz","0,75","20"
"2023","4","Santa Cruz","77","3.095"
"2023","4","Santa Cruz","10,1","8.418"
"2023","4","Santa Cruz","12,3","1.342"
"2023","4","Santa Cruz","155","587"
"2023","4","Santa Cruz","203","1.015"
"2023","4","Santa Cruz","20,5","4.817"
"2023","4","Santa Cruz","25,1","1.454"
"2023","4","Santa Cruz","380","91"
"2023","4","Santa Cruz","50,1","9.864"
"2023","4","Santa Cruz","512","143"
"2023","4","Santa Cruz","100,1","3.993"
"2023","4","Santa Fe","1","5"
"2023","4","Santa Fe","4","164"
"2023","4","Santa Fe","6","19.733"
"2023","4","Santa Fe","9","10.561"
"2023","4","Santa Fe","10","1.440"
"2023","4","Santa Fe","1,2","6.840"
"2023","4","Santa Fe","14","75"
"2023","4","Santa Fe","16","21.307"
"2023","4","Santa Fe","17","31"
"2023","4","Santa Fe","19","8"
